proyecto_idproyecto,id_visita,id_partida,id_subpartida,proyecto_estado,proyecto_monto,catalogo_tipo_id_tipo,id_cliente,m2c,proyecto_duracion,porcentaje_real,porcentaje_programado,duplicado,diferencia,SinceridadAcumuladaTopadaMetodo3,SinceridadGeneralProyecto
1033,12,3,6,9,75047000.0,3,1,30430.87,35,55.0,67.828328,1,-12.828328,0.8126293063773974,0.9068524347532556
1033,12,3,7,9,75047000.0,3,1,30430.87,35,70.0,82.3491537,1,-12.349153700000002,0.8126293063773974,0.9068524347532556
1033,12,3,8,9,75047000.0,3,1,30430.87,35,40.0,85.8124957,1,-45.8124957,0.8126293063773974,0.9068524347532556
1033,12,3,9,9,75047000.0,3,1,30430.87,35,8.0,56.2419012,1,-48.2419012,0.8126293063773974,0.9068524347532556
1033,12,3,10,9,75047000.0,3,1,30430.87,35,0.0,82.1621585,1,-82.1621585,0.8126293063773974,0.9068524347532556
1033,13,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.7771275145448844,0.9068524347532556
1033,13,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7771275145448844,0.9068524347532556
1033,13,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7771275145448844,0.9068524347532556
1033,13,3,4,9,75047000.0,3,1,30430.87,35,87.0,89.0694444,1,-2.0694443999999947,0.7771275145448844,0.9068524347532556
1033,13,3,5,9,75047000.0,3,1,30430.87,35,85.0,87.997142,1,-2.9971419999999966,0.7771275145448844,0.9068524347532556
1033,13,3,6,9,75047000.0,3,1,30430.87,35,60.0,75.3304748,1,-15.330474800000005,0.7771275145448844,0.9068524347532556
1033,13,3,7,9,75047000.0,3,1,30430.87,35,81.0,86.4682211,1,-5.468221099999994,0.7771275145448844,0.9068524347532556
1033,13,3,8,9,75047000.0,3,1,30430.87,35,45.0,89.9374946,1,-44.9374946,0.7771275145448844,0.9068524347532556
1033,13,3,9,9,75047000.0,3,1,30430.87,35,16.0,66.4578796,1,-50.4578796,0.7771275145448844,0.9068524347532556
1033,13,3,10,9,75047000.0,3,1,30430.87,35,15.0,86.35135,1,-71.35135,0.7771275145448844,0.9068524347532556
1033,14,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.755233176752252,0.9068524347532556
1033,14,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.755233176752252,0.9068524347532556
1033,14,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.755233176752252,0.9068524347532556
1033,14,3,4,9,75047000.0,3,1,30430.87,35,90.0,93.4861131,1,-3.486113099999997,0.755233176752252,0.9068524347532556
1033,14,3,5,9,75047000.0,3,1,30430.87,35,88.0,93.6266107,1,-5.6266107000000005,0.755233176752252,0.9068524347532556
1033,14,3,6,9,75047000.0,3,1,30430.87,35,66.0,83.1931391,1,-17.193139099999996,0.755233176752252,0.9068524347532556
1033,14,3,7,9,75047000.0,3,1,30430.87,35,83.0,90.780371,1,-7.780371000000002,0.755233176752252,0.9068524347532556
1033,14,3,8,9,75047000.0,3,1,30430.87,35,51.0,94.0208298,1,-43.0208298,0.755233176752252,0.9068524347532556
1033,14,3,9,9,75047000.0,3,1,30430.87,35,33.0,77.1490267,1,-44.14902669999999,0.755233176752252,0.9068524347532556
1033,14,3,10,9,75047000.0,3,1,30430.87,35,33.0,90.7432457,1,-57.7432457,0.755233176752252,0.9068524347532556
1033,15,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.7468424527333971,0.9068524347532556
1033,15,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7468424527333971,0.9068524347532556
1033,15,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7468424527333971,0.9068524347532556
1033,15,3,4,9,75047000.0,3,1,30430.87,35,93.0,97.1527789,1,-4.152778900000001,0.7468424527333971,0.9068524347532556
1033,15,3,5,9,75047000.0,3,1,30430.87,35,93.0,97.0100194,1,-4.0100194000000045,0.7468424527333971,0.9068524347532556
1033,15,3,6,9,75047000.0,3,1,30430.87,35,75.0,91.0643824,1,-16.0643824,0.7468424527333971,0.9068524347532556
1033,15,3,7,9,75047000.0,3,1,30430.87,35,85.0,95.1005616,1,-10.100561600000006,0.7468424527333971,0.9068524347532556
1033,15,3,8,9,75047000.0,3,1,30430.87,35,55.0,96.9166618,1,-41.9166618,0.7468424527333971,0.9068524347532556
1033,15,3,9,9,75047000.0,3,1,30430.87,35,33.0,87.8401687,1,-54.84016870000001,0.7468424527333971,0.9068524347532556
1033,15,3,10,9,75047000.0,3,1,30430.87,35,70.0,95.1351334,1,-25.1351334,0.7468424527333971,0.9068524347532556
1033,16,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.7366702296201806,0.9068524347532556
1033,16,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7366702296201806,0.9068524347532556
1033,16,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7366702296201806,0.9068524347532556
1033,16,3,4,9,75047000.0,3,1,30430.87,35,95.0,99.5231452,1,-4.523145200000002,0.7366702296201806,0.9068524347532556
1033,16,3,5,9,75047000.0,3,1,30430.87,35,95.0,99.5278971,1,-4.527897100000004,0.7366702296201806,0.9068524347532556
1033,16,3,6,9,75047000.0,3,1,30430.87,35,78.0,98.5665251,1,-20.566525100000007,0.7366702296201806,0.9068524347532556
1033,16,3,7,9,75047000.0,3,1,30430.87,35,88.0,99.219629,1,-11.219628999999998,0.7366702296201806,0.9068524347532556
1033,16,3,8,9,75047000.0,3,1,30430.87,35,58.0,99.4999965,1,-41.4999965,0.7366702296201806,0.9068524347532556
1033,16,3,9,9,75047000.0,3,1,30430.87,35,35.0,98.0561523,1,-63.0561523,0.7366702296201806,0.9068524347532556
1033,16,3,10,9,75047000.0,3,1,30430.87,35,73.0,99.3581063,1,-26.358106300000003,0.7366702296201806,0.9068524347532556
1033,17,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.7331689397266522,0.9068524347532556
1033,17,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7331689397266522,0.9068524347532556
1033,17,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7331689397266522,0.9068524347532556
1033,17,3,4,9,75047000.0,3,1,30430.87,35,96.0,99.9537026,1,-3.9537026,0.7331689397266522,0.9068524347532556
1033,17,3,5,9,75047000.0,3,1,30430.87,35,97.0,100.0,1,-3.0,0.7331689397266522,0.9068524347532556
1033,17,3,6,9,75047000.0,3,1,30430.87,35,83.0,100.0,1,-17.0,0.7331689397266522,0.9068524347532556
1033,17,3,7,9,75047000.0,3,1,30430.87,35,90.0,100.0,1,-10.0,0.7331689397266522,0.9068524347532556
1033,17,3,8,9,75047000.0,3,1,30430.87,35,61.0,100.0,1,-39.0,0.7331689397266522,0.9068524347532556
1033,17,3,9,9,75047000.0,3,1,30430.87,35,43.0,100.0,1,-57.0,0.7331689397266522,0.9068524347532556
1033,17,3,10,9,75047000.0,3,1,30430.87,35,75.0,100.1351334,1,-25.1351334,0.7331689397266522,0.9068524347532556
1033,18,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.73384231433649,0.9068524347532556
1033,18,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.73384231433649,0.9068524347532556
1033,18,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.73384231433649,0.9068524347532556
1033,18,3,4,9,75047000.0,3,1,30430.87,35,98.0,99.9537026,1,-1.9537026,0.73384231433649,0.9068524347532556
1033,18,3,5,9,75047000.0,3,1,30430.87,35,98.0,100.0,1,-2.0,0.73384231433649,0.9068524347532556
1033,18,3,6,9,75047000.0,3,1,30430.87,35,86.0,100.0,1,-14.0,0.73384231433649,0.9068524347532556
1033,18,3,7,9,75047000.0,3,1,30430.87,35,92.0,100.0,1,-8.0,0.73384231433649,0.9068524347532556
1033,18,3,8,9,75047000.0,3,1,30430.87,35,64.0,100.0,1,-36.0,0.73384231433649,0.9068524347532556
1033,18,3,9,9,75047000.0,3,1,30430.87,35,44.0,100.0,1,-56.0,0.73384231433649,0.9068524347532556
1033,18,3,10,9,75047000.0,3,1,30430.87,35,77.0,100.1351334,1,-23.1351334,0.73384231433649,0.9068524347532556
1033,19,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.7367923436058503,0.9068524347532556
1033,19,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7367923436058503,0.9068524347532556
1033,19,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7367923436058503,0.9068524347532556
1033,19,3,4,9,75047000.0,3,1,30430.87,35,98.0,99.9537026,1,-1.9537026,0.7367923436058503,0.9068524347532556
1033,19,3,5,9,75047000.0,3,1,30430.87,35,98.0,100.0,1,-2.0,0.7367923436058503,0.9068524347532556
1033,19,3,6,9,75047000.0,3,1,30430.87,35,87.0,100.0,1,-13.0,0.7367923436058503,0.9068524347532556
1033,19,3,7,9,75047000.0,3,1,30430.87,35,93.0,100.0,1,-7.0,0.7367923436058503,0.9068524347532556
1033,19,3,8,9,75047000.0,3,1,30430.87,35,70.0,100.0,1,-30.0,0.7367923436058503,0.9068524347532556
1033,19,3,9,9,75047000.0,3,1,30430.87,35,46.0,100.0,1,-54.0,0.7367923436058503,0.9068524347532556
1033,19,3,10,9,75047000.0,3,1,30430.87,35,77.0,100.1351334,1,-23.1351334,0.7367923436058503,0.9068524347532556
1033,20,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.7472311069318874,0.9068524347532556
1033,20,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7472311069318874,0.9068524347532556
1033,20,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7472311069318874,0.9068524347532556
1033,20,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.7472311069318874,0.9068524347532556
1033,20,3,5,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.7472311069318874,0.9068524347532556
1033,20,3,6,9,75047000.0,3,1,30430.87,35,87.0,100.0,1,-13.0,0.7472311069318874,0.9068524347532556
1033,20,3,7,9,75047000.0,3,1,30430.87,35,95.0,100.0,1,-5.0,0.7472311069318874,0.9068524347532556
1033,20,3,8,9,75047000.0,3,1,30430.87,35,85.0,100.0,1,-15.0,0.7472311069318874,0.9068524347532556
1033,20,3,9,9,75047000.0,3,1,30430.87,35,55.0,100.0,1,-45.0,0.7472311069318874,0.9068524347532556
1033,20,3,10,9,75047000.0,3,1,30430.87,35,85.0,100.1351334,1,-15.1351334,0.7472311069318874,0.9068524347532556
1033,21,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.7604662274135918,0.9068524347532556
1033,21,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7604662274135918,0.9068524347532556
1033,21,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7604662274135918,0.9068524347532556
1033,21,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.7604662274135918,0.9068524347532556
1033,21,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7604662274135918,0.9068524347532556
1033,21,3,6,9,75047000.0,3,1,30430.87,35,87.0,100.0,1,-13.0,0.7604662274135918,0.9068524347532556
1033,21,3,7,9,75047000.0,3,1,30430.87,35,95.0,100.0,1,-5.0,0.7604662274135918,0.9068524347532556
1033,21,3,8,9,75047000.0,3,1,30430.87,35,90.0,100.0,1,-10.0,0.7604662274135918,0.9068524347532556
1033,21,3,9,9,75047000.0,3,1,30430.87,35,65.0,100.0,1,-35.0,0.7604662274135918,0.9068524347532556
1033,21,3,10,9,75047000.0,3,1,30430.87,35,90.0,100.1351334,1,-10.1351334,0.7604662274135918,0.9068524347532556
1033,22,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.7750920994775161,0.9068524347532556
1033,22,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7750920994775161,0.9068524347532556
1033,22,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7750920994775161,0.9068524347532556
1033,22,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.7750920994775161,0.9068524347532556
1033,22,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7750920994775161,0.9068524347532556
1033,22,3,6,9,75047000.0,3,1,30430.87,35,89.0,100.0,1,-11.0,0.7750920994775161,0.9068524347532556
1033,22,3,7,9,75047000.0,3,1,30430.87,35,96.0,100.0,1,-4.0,0.7750920994775161,0.9068524347532556
1033,22,3,8,9,75047000.0,3,1,30430.87,35,95.0,100.0,1,-5.0,0.7750920994775161,0.9068524347532556
1033,22,3,9,9,75047000.0,3,1,30430.87,35,70.0,100.0,1,-30.0,0.7750920994775161,0.9068524347532556
1033,22,3,10,9,75047000.0,3,1,30430.87,35,94.0,100.1351334,1,-6.135133400000001,0.7750920994775161,0.9068524347532556
1033,23,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.7902185889812388,0.9068524347532556
1033,23,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7902185889812388,0.9068524347532556
1033,23,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7902185889812388,0.9068524347532556
1033,23,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.7902185889812388,0.9068524347532556
1033,23,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.7902185889812388,0.9068524347532556
1033,23,3,6,9,75047000.0,3,1,30430.87,35,91.0,100.0,1,-9.0,0.7902185889812388,0.9068524347532556
1033,23,3,7,9,75047000.0,3,1,30430.87,35,96.0,100.0,1,-4.0,0.7902185889812388,0.9068524347532556
1033,23,3,8,9,75047000.0,3,1,30430.87,35,95.0,100.0,1,-5.0,0.7902185889812388,0.9068524347532556
1033,23,3,9,9,75047000.0,3,1,30430.87,35,81.0,100.0,1,-19.0,0.7902185889812388,0.9068524347532556
1033,23,3,10,9,75047000.0,3,1,30430.87,35,95.0,100.1351334,1,-5.135133400000001,0.7902185889812388,0.9068524347532556
1033,24,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.8056481659205569,0.9068524347532556
1033,24,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8056481659205569,0.9068524347532556
1033,24,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8056481659205569,0.9068524347532556
1033,24,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.8056481659205569,0.9068524347532556
1033,24,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8056481659205569,0.9068524347532556
1033,24,3,6,9,75047000.0,3,1,30430.87,35,95.0,100.0,1,-5.0,0.8056481659205569,0.9068524347532556
1033,24,3,7,9,75047000.0,3,1,30430.87,35,96.0,100.0,1,-4.0,0.8056481659205569,0.9068524347532556
1033,24,3,8,9,75047000.0,3,1,30430.87,35,95.0,100.0,1,-5.0,0.8056481659205569,0.9068524347532556
1033,24,3,9,9,75047000.0,3,1,30430.87,35,90.0,100.0,1,-10.0,0.8056481659205569,0.9068524347532556
1033,24,3,10,9,75047000.0,3,1,30430.87,35,96.0,100.1351334,1,-4.135133400000001,0.8056481659205569,0.9068524347532556
1033,25,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.8201835318658193,0.9068524347532556
1033,25,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8201835318658193,0.9068524347532556
1033,25,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8201835318658193,0.9068524347532556
1033,25,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.8201835318658193,0.9068524347532556
1033,25,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8201835318658193,0.9068524347532556
1033,25,3,6,9,75047000.0,3,1,30430.87,35,96.0,100.0,1,-4.0,0.8201835318658193,0.9068524347532556
1033,25,3,7,9,75047000.0,3,1,30430.87,35,97.0,100.0,1,-3.0,0.8201835318658193,0.9068524347532556
1033,25,3,8,9,75047000.0,3,1,30430.87,35,97.0,100.0,1,-3.0,0.8201835318658193,0.9068524347532556
1033,25,3,9,9,75047000.0,3,1,30430.87,35,92.0,100.0,1,-8.0,0.8201835318658193,0.9068524347532556
1033,25,3,10,9,75047000.0,3,1,30430.87,35,97.0,100.1351334,1,-3.135133400000001,0.8201835318658193,0.9068524347532556
1033,26,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.8340452361390491,0.9068524347532556
1033,26,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8340452361390491,0.9068524347532556
1033,26,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8340452361390491,0.9068524347532556
1033,26,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.8340452361390491,0.9068524347532556
1033,26,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8340452361390491,0.9068524347532556
1033,26,3,6,9,75047000.0,3,1,30430.87,35,97.0,100.0,1,-3.0,0.8340452361390491,0.9068524347532556
1033,26,3,7,9,75047000.0,3,1,30430.87,35,97.0,100.0,1,-3.0,0.8340452361390491,0.9068524347532556
1033,26,3,8,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8340452361390491,0.9068524347532556
1033,26,3,9,9,75047000.0,3,1,30430.87,35,95.0,100.0,1,-5.0,0.8340452361390491,0.9068524347532556
1033,26,3,10,9,75047000.0,3,1,30430.87,35,98.0,100.1351334,1,-2.135133400000001,0.8340452361390491,0.9068524347532556
1033,27,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.8466422967971867,0.9068524347532556
1033,27,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8466422967971867,0.9068524347532556
1033,27,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8466422967971867,0.9068524347532556
1033,27,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.8466422967971867,0.9068524347532556
1033,27,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8466422967971867,0.9068524347532556
1033,27,3,6,9,75047000.0,3,1,30430.87,35,98.0,100.0,1,-2.0,0.8466422967971867,0.9068524347532556
1033,27,3,7,9,75047000.0,3,1,30430.87,35,97.0,100.0,1,-3.0,0.8466422967971867,0.9068524347532556
1033,27,3,8,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8466422967971867,0.9068524347532556
1033,27,3,9,9,75047000.0,3,1,30430.87,35,97.0,100.0,1,-3.0,0.8466422967971867,0.9068524347532556
1033,27,3,10,9,75047000.0,3,1,30430.87,35,98.0,100.1351334,1,-2.135133400000001,0.8466422967971867,0.9068524347532556
1033,28,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.8579082857288371,0.9068524347532556
1033,28,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8579082857288371,0.9068524347532556
1033,28,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8579082857288371,0.9068524347532556
1033,28,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.8579082857288371,0.9068524347532556
1033,28,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8579082857288371,0.9068524347532556
1033,28,3,6,9,75047000.0,3,1,30430.87,35,98.0,100.0,1,-2.0,0.8579082857288371,0.9068524347532556
1033,28,3,7,9,75047000.0,3,1,30430.87,35,97.5,100.0,1,-2.5,0.8579082857288371,0.9068524347532556
1033,28,3,8,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8579082857288371,0.9068524347532556
1033,28,3,9,9,75047000.0,3,1,30430.87,35,97.5,100.0,1,-2.5,0.8579082857288371,0.9068524347532556
1033,28,3,10,9,75047000.0,3,1,30430.87,35,98.0,100.1351334,1,-2.135133400000001,0.8579082857288371,0.9068524347532556
1033,29,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.8680849458536832,0.9068524347532556
1033,29,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8680849458536832,0.9068524347532556
1033,29,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8680849458536832,0.9068524347532556
1033,29,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.8680849458536832,0.9068524347532556
1033,29,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8680849458536832,0.9068524347532556
1033,29,3,6,9,75047000.0,3,1,30430.87,35,98.5,100.0,1,-1.5,0.8680849458536832,0.9068524347532556
1033,29,3,7,9,75047000.0,3,1,30430.87,35,98.0,100.0,1,-2.0,0.8680849458536832,0.9068524347532556
1033,29,3,8,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8680849458536832,0.9068524347532556
1033,29,3,9,9,75047000.0,3,1,30430.87,35,98.0,100.0,1,-2.0,0.8680849458536832,0.9068524347532556
1033,29,3,10,9,75047000.0,3,1,30430.87,35,98.0,100.1351334,1,-2.135133400000001,0.8680849458536832,0.9068524347532556
1033,30,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.8774686656755797,0.9068524347532556
1033,30,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8774686656755797,0.9068524347532556
1033,30,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8774686656755797,0.9068524347532556
1033,30,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.8774686656755797,0.9068524347532556
1033,30,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8774686656755797,0.9068524347532556
1033,30,3,6,9,75047000.0,3,1,30430.87,35,98.5,100.0,1,-1.5,0.8774686656755797,0.9068524347532556
1033,30,3,7,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.8774686656755797,0.9068524347532556
1033,30,3,8,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8774686656755797,0.9068524347532556
1033,30,3,9,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.8774686656755797,0.9068524347532556
1033,30,3,10,9,75047000.0,3,1,30430.87,35,99.0,100.1351334,1,-1.1351334000000008,0.8774686656755797,0.9068524347532556
1033,31,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.8858664957292804,0.9068524347532556
1033,31,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8858664957292804,0.9068524347532556
1033,31,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8858664957292804,0.9068524347532556
1033,31,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.8858664957292804,0.9068524347532556
1033,31,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8858664957292804,0.9068524347532556
1033,31,3,6,9,75047000.0,3,1,30430.87,35,98.5,100.0,1,-1.5,0.8858664957292804,0.9068524347532556
1033,31,3,7,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.8858664957292804,0.9068524347532556
1033,31,3,8,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8858664957292804,0.9068524347532556
1033,31,3,9,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.8858664957292804,0.9068524347532556
1033,31,3,10,9,75047000.0,3,1,30430.87,35,99.0,100.1351334,1,-1.1351334000000008,0.8858664957292804,0.9068524347532556
1033,32,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.8934103183639326,0.9068524347532556
1033,32,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8934103183639326,0.9068524347532556
1033,32,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8934103183639326,0.9068524347532556
1033,32,3,4,9,75047000.0,3,1,30430.87,35,99.0,99.9537026,1,-0.9537025999999996,0.8934103183639326,0.9068524347532556
1033,32,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8934103183639326,0.9068524347532556
1033,32,3,6,9,75047000.0,3,1,30430.87,35,98.5,100.0,1,-1.5,0.8934103183639326,0.9068524347532556
1033,32,3,7,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.8934103183639326,0.9068524347532556
1033,32,3,8,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.8934103183639326,0.9068524347532556
1033,32,3,9,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.8934103183639326,0.9068524347532556
1033,32,3,10,9,75047000.0,3,1,30430.87,35,99.0,100.1351334,1,-1.1351334000000008,0.8934103183639326,0.9068524347532556
1033,33,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.9002773743089193,0.9068524347532556
1033,33,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.9002773743089193,0.9068524347532556
1033,33,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.9002773743089193,0.9068524347532556
1033,33,3,4,9,75047000.0,3,1,30430.87,35,99.3,99.9537026,1,-0.6537026000000026,0.9002773743089193,0.9068524347532556
1033,33,3,5,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.9002773743089193,0.9068524347532556
1033,33,3,6,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.9002773743089193,0.9068524347532556
1033,33,3,7,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.9002773743089193,0.9068524347532556
1033,33,3,8,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.9002773743089193,0.9068524347532556
1033,33,3,9,9,75047000.0,3,1,30430.87,35,99.0,100.0,1,-1.0,0.9002773743089193,0.9068524347532556
1033,33,3,10,9,75047000.0,3,1,30430.87,35,99.0,100.1351334,1,-1.1351334000000008,0.9002773743089193,0.9068524347532556
1033,34,3,1,9,75047000.0,3,1,30430.87,35,100.0,100.1841663,1,-0.1841663000000011,0.9068524347532556,0.9068524347532556
1033,34,3,2,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.9068524347532556,0.9068524347532556
1033,34,3,3,9,75047000.0,3,1,30430.87,35,100.0,100.0,1,0.0,0.9068524347532556,0.9068524347532556
1033,34,3,4,9,75047000.0,3,1,30430.87,35,100.0,99.9537026,1,0.0462974000000002,0.9068524347532556,0.9068524347532556
